Image_Name,Small_DCA,Medium_DCA,Large_DCA,Oth
ISIC2019_0064515_mel_MASK.png,0,0,0,1
ISIC2019_0064521_mel_MASK.png,0,1,0,0
ISIC2019_0064534_mel_MASK.png,1,0,0,0
ISIC2019_0064549_mel_MASK.png,0,0,1,0
ISIC2019_0064575_mel_MASK.png,0,1,0,0
ISIC2019_0064606_mel_MASK.png,1,0,0,0
ISIC2019_0064625_mel_MASK.png,1,0,0,0
ISIC2019_0064632_mel_MASK.png,0,1,0,0
ISIC2019_0064633_mel_MASK.png,1,0,0,0
ISIC2019_0064672_mel_MASK.png,0,1,0,0
ISIC2019_0064676_mel_MASK.png,0,0,1,0
ISIC2019_0064686_mel_MASK.png,0,0,1,0
ISIC2019_0064694_mel_MASK.png,0,1,0,0
ISIC2019_0064721_mel_MASK.png,0,0,1,0
ISIC2019_0064742_mel_MASK.png,1,0,0,0
ISIC2019_0064752_mel_MASK.png,0,1,0,0
ISIC2019_0064783_mel_MASK.png,1,0,0,0
ISIC2019_0064785_mel_MASK.png,0,1,0,0
ISIC2019_0064803_mel_MASK.png,0,0,1,0
ISIC2019_0064804_mel_MASK.png,0,0,1,0
ISIC2019_0064821_mel_MASK.png,0,1,0,0
ISIC2019_0064822_mel_MASK.png,0,0,0,1
ISIC2019_0064823_mel_MASK.png,1,0,0,0
ISIC2019_0064829_mel_MASK.png,1,0,0,0
ISIC2019_0064851_mel_MASK.png,0,1,0,0
ISIC2019_0064860_mel_MASK.png,1,0,0,0
ISIC2019_0064863_mel_MASK.png,0,0,1,0
ISIC2019_0064868_mel_MASK.png,0,0,1,0
ISIC2019_0064874_mel_MASK.png,1,0,0,0
ISIC2019_0064877_mel_MASK.png,0,1,0,0
ISIC2019_0064881_mel_MASK.png,1,0,0,0
ISIC2019_0064887_mel_MASK.png,0,0,1,0
ISIC2019_0064910_mel_MASK.png,0,1,0,0
ISIC2019_0064926_mel_MASK.png,1,0,0,0
ISIC2019_0064933_mel_MASK.png,0,0,1,0
ISIC2019_0064934_mel_MASK.png,0,1,0,0
ISIC2019_0064936_mel_MASK.png,0,1,0,0
ISIC2019_0064941_mel_MASK.png,0,0,0,1
ISIC2019_0064943_mel_MASK.png,1,0,0,0
ISIC2019_0064965_mel_MASK.png,0,0,1,0
ISIC2019_0064980_mel_MASK.png,0,1,0,0
ISIC2019_0064982_mel_MASK.png,0,0,1,0
ISIC2019_0064986_mel_MASK.png,1,0,0,0
ISIC2019_0064992_mel_MASK.png,0,0,1,0
ISIC2019_0064993_mel_MASK.png,0,1,0,0
ISIC2019_0064997_mel_MASK.png,0,0,1,0
ISIC2019_0065001_mel_MASK.png,1,0,0,0
ISIC2019_0065013_mel_MASK.png,1,0,0,0
ISIC2019_0065039_mel_MASK.png,1,0,0,0
ISIC2019_0065089_mel_MASK.png,0,0,1,0
ISIC2019_0065132_mel_MASK.png,1,0,0,0
ISIC2019_0065133_mel_MASK.png,0,0,1,0
ISIC2019_0065142_mel_MASK.png,0,0,1,0
ISIC2019_0065156_mel_MASK.png,0,0,1,0
ISIC2019_0065173_mel_MASK.png,0,0,1,0
ISIC2019_0065180_mel_MASK.png,0,0,1,0
ISIC2019_0065186_mel_MASK.png,0,1,0,0
ISIC2019_0065195_mel_MASK.png,0,1,0,0
ISIC2019_0065210_mel_MASK.png,0,1,0,0
ISIC2019_0065218_mel_MASK.png,1,0,0,0
ISIC2019_0065229_mel_MASK.png,0,0,0,1
ISIC2019_0065235_mel_MASK.png,0,1,0,0
ISIC2019_0065236_mel_MASK.png,1,0,0,0
ISIC2019_0065278_mel_MASK.png,1,0,0,0
ISIC2019_0065280_mel_MASK.png,0,0,0,1
ISIC2019_0065305_mel_MASK.png,1,0,0,0
ISIC2019_0065313_mel_MASK.png,1,0,0,0
ISIC2019_0065315_mel_MASK.png,0,0,1,0
ISIC2019_0065324_mel_MASK.png,0,1,0,0
ISIC2019_0065351_mel_MASK.png,1,0,0,0
ISIC2019_0065367_mel_MASK.png,0,1,0,0
ISIC2019_0065374_mel_MASK.png,0,1,0,0
ISIC2019_0065396_mel_MASK.png,0,1,0,0
ISIC2019_0065398_mel_MASK.png,0,0,0,1
ISIC2019_0065417_mel_MASK.png,0,0,1,0
ISIC2019_0065421_mel_MASK.png,1,0,0,0
ISIC2019_0065427_mel_MASK.png,0,0,1,0
ISIC2019_0065448_mel_MASK.png,1,0,0,0
ISIC2019_0065469_mel_MASK.png,0,0,0,1
ISIC2019_0065513_mel_MASK.png,0,1,0,0
ISIC2019_0065516_mel_MASK.png,1,0,0,0
ISIC2019_0065518_mel_MASK.png,1,0,0,0
ISIC2019_0065525_mel_MASK.png,1,0,0,0
ISIC2019_0065532_mel_MASK.png,0,0,1,0
ISIC2019_0065537_mel_MASK.png,1,0,0,0
ISIC2019_0065539_mel_MASK.png,1,0,0,0
ISIC2019_0065550_mel_MASK.png,0,1,0,0
ISIC2019_0065577_mel_MASK.png,1,0,0,0
ISIC2019_0065582_mel_MASK.png,1,0,0,0
ISIC2019_0065597_mel_MASK.png,1,0,0,0
ISIC2019_0065598_mel_MASK.png,1,0,0,0
ISIC2019_0065615_mel_MASK.png,0,0,0,1
ISIC2019_0065668_mel_MASK.png,1,0,0,0
ISIC2019_0065671_mel_MASK.png,0,1,0,0
ISIC2019_0065675_mel_MASK.png,1,0,0,0
ISIC2019_0065681_mel_MASK.png,1,0,0,0
ISIC2019_0065694_mel_MASK.png,0,0,1,0
ISIC2019_0065714_mel_MASK.png,1,0,0,0
ISIC2019_0065720_mel_MASK.png,1,0,0,0
ISIC2019_0065735_mel_MASK.png,0,1,0,0
ISIC2019_0065740_mel_MASK.png,0,0,0,1
ISIC2019_0065748_mel_MASK.png,0,0,1,0
ISIC2019_0065766_mel_MASK.png,0,0,1,0
ISIC2019_0065767_mel_MASK.png,0,1,0,0
ISIC2019_0065801_mel_MASK.png,0,0,1,0
ISIC2019_0065807_mel_MASK.png,1,0,0,0
ISIC2019_0065813_mel_MASK.png,1,0,0,0
ISIC2019_0065843_mel_MASK.png,0,0,1,0
ISIC2019_0065883_mel_MASK.png,0,0,1,0
ISIC2019_0065889_mel_MASK.png,0,1,0,0
ISIC2019_0065921_mel_MASK.png,1,0,0,0
ISIC2019_0065927_mel_MASK.png,0,1,0,0
ISIC2019_0065943_mel_MASK.png,0,1,0,0
ISIC2019_0065944_mel_MASK.png,0,1,0,0
ISIC2019_0065947_mel_MASK.png,0,0,1,0
ISIC2019_0065954_mel_MASK.png,1,0,0,0
ISIC2019_0065980_mel_MASK.png,0,0,1,0
ISIC2019_0066058_mel_MASK.png,1,0,0,0
ISIC2019_0066066_mel_MASK.png,0,0,1,0
ISIC2019_0066085_mel_MASK.png,1,0,0,0
ISIC2019_0066098_mel_MASK.png,0,1,0,0
ISIC2019_0066105_mel_MASK.png,0,0,0,1
ISIC2019_0066106_mel_MASK.png,0,0,0,1
ISIC2019_0066109_mel_MASK.png,1,0,0,0
ISIC2019_0066114_mel_MASK.png,0,0,1,0
ISIC2019_0066122_mel_MASK.png,1,0,0,0
ISIC2019_0066127_mel_MASK.png,0,1,0,0
ISIC2019_0066136_mel_MASK.png,0,1,0,0
ISIC2019_0066143_mel_MASK.png,1,0,0,0
ISIC2019_0066150_mel_MASK.png,0,1,0,0
ISIC2019_0066154_mel_MASK.png,0,1,0,0
ISIC2019_0066181_mel_MASK.png,0,1,0,0
ISIC2019_0066204_mel_MASK.png,1,0,0,0
ISIC2019_0066209_mel_MASK.png,1,0,0,0
ISIC2019_0066213_mel_MASK.png,1,0,0,0
ISIC2019_0066225_mel_MASK.png,0,1,0,0
ISIC2019_0066289_mel_MASK.png,1,0,0,0
ISIC2019_0066308_mel_MASK.png,1,0,0,0
ISIC2019_0066320_mel_MASK.png,0,1,0,0
ISIC2019_0066332_mel_MASK.png,0,0,1,0
ISIC2019_0066338_mel_MASK.png,0,0,1,0
ISIC2019_0066347_mel_MASK.png,0,0,1,0
ISIC2019_0066354_mel_MASK.png,0,1,0,0
ISIC2019_0066358_mel_MASK.png,1,0,0,0
ISIC2019_0066384_mel_MASK.png,0,0,1,0
ISIC2019_0066403_mel_MASK.png,0,1,0,0
ISIC2019_0066404_mel_MASK.png,0,0,1,0
ISIC2019_0066412_mel_MASK.png,0,1,0,0
ISIC2019_0066421_mel_MASK.png,1,0,0,0
ISIC2019_0066422_mel_MASK.png,1,0,0,0
ISIC2019_0066429_mel_MASK.png,1,0,0,0
ISIC2019_0066430_mel_MASK.png,0,0,0,1
ISIC2019_0066470_mel_MASK.png,1,0,0,0
ISIC2019_0066476_mel_MASK.png,0,0,1,0
ISIC2019_0066481_mel_MASK.png,0,1,0,0
ISIC2019_0066492_mel_MASK.png,1,0,0,0
ISIC2019_0066506_mel_MASK.png,0,1,0,0
ISIC2019_0066519_mel_MASK.png,0,0,1,0
ISIC2019_0066520_mel_MASK.png,1,0,0,0
ISIC2019_0066532_mel_MASK.png,1,0,0,0
ISIC2019_0066564_mel_MASK.png,1,0,0,0
ISIC2019_0066588_mel_MASK.png,1,0,0,0
ISIC2019_0066589_mel_MASK.png,0,0,1,0
ISIC2019_0066593_mel_MASK.png,1,0,0,0
ISIC2019_0066613_mel_MASK.png,1,0,0,0
ISIC2019_0066637_mel_MASK.png,1,0,0,0
ISIC2019_0066659_mel_MASK.png,0,1,0,0
ISIC2019_0066666_mel_MASK.png,0,0,1,0
ISIC2019_0066678_mel_MASK.png,1,0,0,0
ISIC2019_0066685_mel_MASK.png,0,0,0,1
ISIC2019_0066733_mel_MASK.png,1,0,0,0
ISIC2019_0066734_mel_MASK.png,1,0,0,0
ISIC2019_0066749_mel_MASK.png,0,0,1,0
ISIC2019_0066767_mel_MASK.png,1,0,0,0
ISIC2019_0066769_mel_MASK.png,0,0,0,1
ISIC2019_0066776_mel_MASK.png,0,0,0,1
ISIC2019_0066848_mel_MASK.png,0,0,1,0
ISIC2019_0066854_mel_MASK.png,0,1,0,0
ISIC2019_0066860_mel_MASK.png,1,0,0,0
ISIC2019_0066878_mel_MASK.png,1,0,0,0
ISIC2019_0066882_mel_MASK.png,1,0,0,0
ISIC2019_0066888_mel_MASK.png,1,0,0,0
ISIC2019_0066921_mel_MASK.png,0,1,0,0
ISIC2019_0066935_mel_MASK.png,0,1,0,0
ISIC2019_0066952_mel_MASK.png,1,0,0,0
ISIC2019_0066992_mel_MASK.png,1,0,0,0
ISIC2019_0067006_mel_MASK.png,0,1,0,0
ISIC2019_0067043_mel_MASK.png,1,0,0,0
ISIC2019_0067102_mel_MASK.png,0,1,0,0
ISIC2019_0067109_mel_MASK.png,0,1,0,0
ISIC2019_0067126_mel_MASK.png,1,0,0,0
ISIC2019_0067128_mel_MASK.png,1,0,0,0
ISIC2019_0067139_mel_MASK.png,1,0,0,0
ISIC2019_0067159_mel_MASK.png,1,0,0,0
ISIC2019_0067160_mel_MASK.png,1,0,0,0
ISIC2019_0067170_mel_MASK.png,0,1,0,0
ISIC2019_0067171_mel_MASK.png,0,0,1,0
ISIC2019_0067200_mel_MASK.png,0,0,1,0
ISIC2019_0067205_mel_MASK.png,0,0,1,0
ISIC2019_0067208_mel_MASK.png,1,0,0,0
ISIC2019_0067210_mel_MASK.png,1,0,0,0
ISIC2019_0067233_mel_MASK.png,0,0,1,0
ISIC2019_0067240_mel_MASK.png,0,1,0,0
ISIC2019_0067253_mel_MASK.png,1,0,0,0
ISIC2019_0067274_mel_MASK.png,1,0,0,0
ISIC2019_0067284_mel_MASK.png,0,0,1,0
ISIC2019_0067289_mel_MASK.png,1,0,0,0
ISIC2019_0067307_mel_MASK.png,1,0,0,0
ISIC2019_0067308_mel_MASK.png,0,0,1,0
ISIC2019_0067317_mel_MASK.png,1,0,0,0
ISIC2019_0067333_mel_MASK.png,1,0,0,0
ISIC2019_0067335_mel_MASK.png,0,0,1,0
ISIC2019_0067347_mel_MASK.png,0,1,0,0
ISIC2019_0067375_mel_MASK.png,0,0,1,0
ISIC2019_0067417_mel_MASK.png,0,0,1,0
ISIC2019_0067418_mel_MASK.png,0,1,0,0
ISIC2019_0067443_mel_MASK.png,1,0,0,0
ISIC2019_0067452_mel_MASK.png,0,1,0,0
ISIC2019_0067458_mel_MASK.png,1,0,0,0
ISIC2019_0067460_mel_MASK.png,1,0,0,0
ISIC2019_0067461_mel_MASK.png,1,0,0,0
ISIC2019_0067466_mel_MASK.png,0,0,1,0
ISIC2019_0067488_mel_MASK.png,1,0,0,0
ISIC2019_0067495_mel_MASK.png,0,0,0,1
ISIC2019_0067521_mel_MASK.png,1,0,0,0
ISIC2019_0067539_mel_MASK.png,0,0,1,0
ISIC2019_0067543_mel_MASK.png,1,0,0,0
ISIC2019_0067549_mel_MASK.png,1,0,0,0
ISIC2019_0067576_mel_MASK.png,1,0,0,0
ISIC2019_0067577_mel_MASK.png,1,0,0,0
ISIC2019_0067601_mel_MASK.png,1,0,0,0
ISIC2019_0067614_mel_MASK.png,1,0,0,0
ISIC2019_0067667_mel_MASK.png,1,0,0,0
ISIC2019_0067694_mel_MASK.png,0,1,0,0
ISIC2019_0067695_mel_MASK.png,1,0,0,0
ISIC2019_0067699_mel_MASK.png,1,0,0,0
ISIC2019_0067704_mel_MASK.png,1,0,0,0
ISIC2019_0067719_mel_MASK.png,0,0,0,1
ISIC2019_0067733_mel_MASK.png,0,1,0,0
ISIC2019_0067756_mel_MASK.png,0,0,1,0
ISIC2019_0067767_mel_MASK.png,0,1,0,0
ISIC2019_0067776_mel_MASK.png,0,0,1,0
ISIC2019_0067789_mel_MASK.png,1,0,0,0
ISIC2019_0067808_mel_MASK.png,1,0,0,0
ISIC2019_0067816_mel_MASK.png,0,1,0,0
ISIC2019_0067821_mel_MASK.png,1,0,0,0
ISIC2019_0067831_mel_MASK.png,0,1,0,0
ISIC2019_0067836_mel_MASK.png,0,0,1,0
ISIC2019_0067845_mel_MASK.png,1,0,0,0
ISIC2019_0067857_mel_MASK.png,1,0,0,0
ISIC2019_0067873_mel_MASK.png,1,0,0,0
ISIC2019_0067905_mel_MASK.png,1,0,0,0
ISIC2019_0067933_mel_MASK.png,0,1,0,0
ISIC2019_0067934_mel_MASK.png,0,0,1,0
ISIC2019_0067953_mel_MASK.png,1,0,0,0
ISIC2019_0067960_mel_MASK.png,1,0,0,0
ISIC2019_0067972_mel_MASK.png,1,0,0,0
ISIC2019_0067985_mel_MASK.png,0,0,1,0
ISIC2019_0068015_mel_MASK.png,1,0,0,0
ISIC2019_0068023_mel_MASK.png,1,0,0,0
ISIC2019_0068051_mel_MASK.png,0,0,1,0
ISIC2019_0068064_mel_MASK.png,0,1,0,0
ISIC2019_0068074_mel_MASK.png,0,0,1,0
ISIC2019_0068080_mel_MASK.png,0,0,1,0
ISIC2019_0068106_mel_MASK.png,1,0,0,0
ISIC2019_0068107_mel_MASK.png,0,1,0,0
ISIC2019_0068115_mel_MASK.png,0,1,0,0
ISIC2019_0068116_mel_MASK.png,0,1,0,0
ISIC2019_0068117_mel_MASK.png,0,1,0,0
ISIC2019_0068118_mel_MASK.png,1,0,0,0
ISIC2019_0068119_mel_MASK.png,0,0,1,0
ISIC2019_0068129_mel_MASK.png,0,0,1,0
ISIC2019_0068137_mel_MASK.png,1,0,0,0
ISIC2019_0068145_mel_MASK.png,0,0,1,0
ISIC2019_0068152_mel_MASK.png,1,0,0,0
ISIC2019_0068153_mel_MASK.png,0,1,0,0
ISIC2019_0068166_mel_MASK.png,0,1,0,0
ISIC2019_0068200_mel_MASK.png,1,0,0,0
ISIC2019_0068233_mel_MASK.png,1,0,0,0
ISIC2019_0068234_mel_MASK.png,0,0,1,0
ISIC2019_0068239_mel_MASK.png,0,0,0,1
ISIC2019_0068255_mel_MASK.png,1,0,0,0
ISIC2019_0068273_mel_MASK.png,0,0,1,0
ISIC2019_0068275_mel_MASK.png,1,0,0,0
ISIC2019_0068276_mel_MASK.png,1,0,0,0
ISIC2019_0068280_mel_MASK.png,1,0,0,0
ISIC2019_0068291_mel_MASK.png,1,0,0,0
ISIC2019_0068295_mel_MASK.png,0,0,1,0
ISIC2019_0068299_mel_MASK.png,0,1,0,0
ISIC2019_0068309_mel_MASK.png,1,0,0,0
ISIC2019_0068310_mel_MASK.png,1,0,0,0
ISIC2019_0068315_mel_MASK.png,1,0,0,0
ISIC2019_0068318_mel_MASK.png,0,1,0,0
ISIC2019_0068331_mel_MASK.png,0,0,1,0
ISIC2019_0068343_mel_MASK.png,1,0,0,0
ISIC2019_0068381_mel_MASK.png,0,0,0,1
ISIC2019_0068382_mel_MASK.png,1,0,0,0
ISIC2019_0068383_mel_MASK.png,0,0,0,1
ISIC2019_0068385_mel_MASK.png,0,0,1,0
ISIC2019_0068394_mel_MASK.png,0,1,0,0
ISIC2019_0068396_mel_MASK.png,0,0,1,0
ISIC2019_0068420_mel_MASK.png,0,0,1,0
ISIC2019_0068427_mel_MASK.png,0,0,0,1
ISIC2019_0068438_mel_MASK.png,0,1,0,0
ISIC2019_0068488_mel_MASK.png,0,1,0,0
ISIC2019_0068495_mel_MASK.png,0,1,0,0
ISIC2019_0068527_mel_MASK.png,0,0,0,1
ISIC2019_0068545_mel_MASK.png,0,0,1,0
ISIC2019_0068548_mel_MASK.png,1,0,0,0
ISIC2019_0068554_mel_MASK.png,1,0,0,0
ISIC2019_0068560_mel_MASK.png,1,0,0,0
ISIC2019_0068576_mel_MASK.png,1,0,0,0
ISIC2019_0068580_mel_MASK.png,0,1,0,0
ISIC2019_0068583_mel_MASK.png,1,0,0,0
ISIC2019_0068584_mel_MASK.png,0,1,0,0
ISIC2019_0068614_mel_MASK.png,0,0,1,0
ISIC2019_0068616_mel_MASK.png,0,1,0,0
ISIC2019_0068633_mel_MASK.png,0,0,1,0
ISIC2019_0068677_mel_MASK.png,1,0,0,0
ISIC2019_0068682_mel_MASK.png,1,0,0,0
ISIC2019_0068696_mel_MASK.png,1,0,0,0
ISIC2019_0068700_mel_MASK.png,1,0,0,0
ISIC2019_0068713_mel_MASK.png,0,1,0,0
ISIC2019_0068717_mel_MASK.png,0,0,1,0
ISIC2019_0068727_mel_MASK.png,1,0,0,0
ISIC2019_0068747_mel_MASK.png,1,0,0,0
ISIC2019_0068766_mel_MASK.png,1,0,0,0
ISIC2019_0068768_mel_MASK.png,0,1,0,0
ISIC2019_0068776_mel_MASK.png,0,0,1,0
ISIC2019_0068782_mel_MASK.png,0,0,1,0
ISIC2019_0068798_mel_MASK.png,1,0,0,0
ISIC2019_0068800_mel_MASK.png,0,0,1,0
ISIC2019_0068808_mel_MASK.png,0,1,0,0
ISIC2019_0068840_mel_MASK.png,0,1,0,0
ISIC2019_0068850_mel_MASK.png,0,1,0,0
ISIC2019_0068851_mel_MASK.png,0,1,0,0
ISIC2019_0068874_mel_MASK.png,1,0,0,0
ISIC2019_0068881_mel_MASK.png,0,0,1,0
ISIC2019_0068884_mel_MASK.png,1,0,0,0
ISIC2019_0068907_mel_MASK.png,1,0,0,0
ISIC2019_0068910_mel_MASK.png,1,0,0,0
ISIC2019_0068918_mel_MASK.png,0,1,0,0
ISIC2019_0068931_mel_MASK.png,0,1,0,0
ISIC2019_0068936_mel_MASK.png,0,1,0,0
ISIC2019_0068941_mel_MASK.png,0,0,1,0
ISIC2019_0068950_mel_MASK.png,0,1,0,0
ISIC2019_0068966_mel_MASK.png,1,0,0,0
ISIC2019_0068975_mel_MASK.png,1,0,0,0
ISIC2019_0068979_mel_MASK.png,0,1,0,0
ISIC2019_0068993_mel_MASK.png,1,0,0,0
ISIC2019_0069003_mel_MASK.png,1,0,0,0
ISIC2019_0069058_mel_MASK.png,1,0,0,0
ISIC2019_0069059_mel_MASK.png,1,0,0,0
ISIC2019_0069065_mel_MASK.png,0,1,0,0
ISIC2019_0069077_mel_MASK.png,1,0,0,0
ISIC2019_0069091_mel_MASK.png,0,0,1,0
ISIC2019_0069093_mel_MASK.png,1,0,0,0
ISIC2019_0069098_mel_MASK.png,1,0,0,0
ISIC2019_0069105_mel_MASK.png,1,0,0,0
ISIC2019_0069148_mel_MASK.png,0,0,0,1
ISIC2019_0069167_mel_MASK.png,0,1,0,0
ISIC2019_0069179_mel_MASK.png,1,0,0,0
ISIC2019_0069193_mel_MASK.png,0,1,0,0
ISIC2019_0069204_mel_MASK.png,0,0,1,0
ISIC2019_0069210_mel_MASK.png,1,0,0,0
ISIC2019_0069250_mel_MASK.png,0,0,1,0
ISIC2019_0069253_mel_MASK.png,0,1,0,0
ISIC2019_0069254_mel_MASK.png,1,0,0,0
ISIC2019_0069257_mel_MASK.png,1,0,0,0
ISIC2019_0069260_mel_MASK.png,0,0,1,0
ISIC2019_0069264_mel_MASK.png,1,0,0,0
ISIC2019_0069267_mel_MASK.png,0,0,1,0
ISIC2019_0069273_mel_MASK.png,1,0,0,0
ISIC2019_0069293_mel_MASK.png,1,0,0,0
ISIC2019_0069370_mel_MASK.png,1,0,0,0
ISIC2019_0069385_mel_MASK.png,0,0,0,1
ISIC2019_0069395_mel_MASK.png,0,1,0,0
ISIC2019_0069402_mel_MASK.png,0,0,0,1
ISIC2019_0069410_mel_MASK.png,1,0,0,0
ISIC2019_0069411_mel_MASK.png,0,0,0,1
ISIC2019_0069437_mel_MASK.png,0,0,1,0
ISIC2019_0069457_mel_MASK.png,1,0,0,0
ISIC2019_0069488_mel_MASK.png,1,0,0,0
ISIC2019_0069511_mel_MASK.png,1,0,0,0
ISIC2019_0069515_mel_MASK.png,1,0,0,0
ISIC2019_0069540_mel_MASK.png,1,0,0,0
ISIC2019_0069556_mel_MASK.png,0,0,0,1
ISIC2019_0069583_mel_MASK.png,1,0,0,0
ISIC2019_0069595_mel_MASK.png,1,0,0,0
ISIC2019_0069617_mel_MASK.png,0,0,0,1
ISIC2019_0069620_mel_MASK.png,1,0,0,0
ISIC2019_0069622_mel_MASK.png,0,1,0,0
ISIC2019_0069635_mel_MASK.png,0,1,0,0
ISIC2019_0069638_mel_MASK.png,0,1,0,0
ISIC2019_0069667_mel_MASK.png,1,0,0,0
ISIC2019_0069727_mel_MASK.png,0,0,0,1
ISIC2019_0069736_mel_MASK.png,1,0,0,0
ISIC2019_0069743_mel_MASK.png,1,0,0,0
ISIC2019_0069747_mel_MASK.png,1,0,0,0
ISIC2019_0069753_mel_MASK.png,1,0,0,0
ISIC2019_0069821_mel_MASK.png,0,1,0,0
ISIC2019_0069851_mel_MASK.png,0,0,1,0
ISIC2019_0069859_mel_MASK.png,1,0,0,0
ISIC2019_0069865_mel_MASK.png,0,1,0,0
ISIC2019_0069873_mel_MASK.png,0,1,0,0
ISIC2019_0069889_mel_MASK.png,0,1,0,0
ISIC2019_0069922_mel_MASK.png,1,0,0,0
ISIC2019_0069938_mel_MASK.png,0,0,1,0
ISIC2019_0069946_mel_MASK.png,0,1,0,0
ISIC2019_0069987_mel_MASK.png,0,1,0,0
ISIC2019_0069988_mel_MASK.png,0,1,0,0
ISIC2019_0069995_mel_MASK.png,1,0,0,0
ISIC2019_0070009_mel_MASK.png,0,0,1,0
ISIC2019_0070012_mel_MASK.png,1,0,0,0
ISIC2019_0070017_mel_MASK.png,0,0,1,0
ISIC2019_0070020_mel_MASK.png,0,0,1,0
ISIC2019_0070032_mel_MASK.png,0,0,1,0
ISIC2019_0070046_mel_MASK.png,0,0,1,0
ISIC2019_0070065_mel_MASK.png,0,0,1,0
ISIC2019_0070092_mel_MASK.png,0,0,0,1
ISIC2019_0070105_mel_MASK.png,1,0,0,0
ISIC2019_0070108_mel_MASK.png,0,0,0,1
ISIC2019_0070110_mel_MASK.png,1,0,0,0
ISIC2019_0070111_mel_MASK.png,0,1,0,0
ISIC2019_0070118_mel_MASK.png,0,1,0,0
ISIC2019_0070123_mel_MASK.png,1,0,0,0
ISIC2019_0070129_mel_MASK.png,1,0,0,0
ISIC2019_0070160_mel_MASK.png,0,0,0,1
ISIC2019_0070170_mel_MASK.png,1,0,0,0
ISIC2019_0070198_mel_MASK.png,0,0,0,1
ISIC2019_0070207_mel_MASK.png,0,0,1,0
ISIC2019_0070220_mel_MASK.png,0,0,1,0
ISIC2019_0070246_mel_MASK.png,0,1,0,0
ISIC2019_0070248_mel_MASK.png,1,0,0,0
ISIC2019_0070250_mel_MASK.png,1,0,0,0
ISIC2019_0070283_mel_MASK.png,0,1,0,0
ISIC2019_0070313_mel_MASK.png,1,0,0,0
ISIC2019_0070316_mel_MASK.png,0,1,0,0
ISIC2019_0070327_mel_MASK.png,1,0,0,0
ISIC2019_0070333_mel_MASK.png,0,0,1,0
ISIC2019_0070342_mel_MASK.png,1,0,0,0
ISIC2019_0070344_mel_MASK.png,0,1,0,0
ISIC2019_0070347_mel_MASK.png,0,1,0,0
ISIC2019_0070352_mel_MASK.png,1,0,0,0
ISIC2019_0070363_mel_MASK.png,1,0,0,0
ISIC2019_0070364_mel_MASK.png,1,0,0,0
ISIC2019_0070372_mel_MASK.png,1,0,0,0
ISIC2019_0070374_mel_MASK.png,0,1,0,0
ISIC2019_0070387_mel_MASK.png,0,0,1,0
ISIC2019_0070403_mel_MASK.png,1,0,0,0
ISIC2019_0070412_mel_MASK.png,1,0,0,0
ISIC2019_0070422_mel_MASK.png,0,0,1,0
ISIC2019_0070431_mel_MASK.png,0,1,0,0
ISIC2019_0070435_mel_MASK.png,1,0,0,0
ISIC2019_0070463_mel_MASK.png,1,0,0,0
ISIC2019_0070465_mel_MASK.png,0,0,1,0
ISIC2019_0070501_mel_MASK.png,0,0,1,0
ISIC2019_0070516_mel_MASK.png,1,0,0,0
ISIC2019_0070549_mel_MASK.png,1,0,0,0
ISIC2019_0070553_mel_MASK.png,1,0,0,0
ISIC2019_0070566_mel_MASK.png,0,0,1,0
ISIC2019_0070585_mel_MASK.png,1,0,0,0
ISIC2019_0070593_mel_MASK.png,1,0,0,0
ISIC2019_0070601_mel_MASK.png,1,0,0,0
ISIC2019_0070623_mel_MASK.png,1,0,0,0
ISIC2019_0070629_mel_MASK.png,0,1,0,0
ISIC2019_0070657_mel_MASK.png,0,0,1,0
ISIC2019_0070666_mel_MASK.png,0,0,0,1
ISIC2019_0070711_mel_MASK.png,1,0,0,0
ISIC2019_0070743_mel_MASK.png,0,1,0,0
ISIC2019_0070805_mel_MASK.png,1,0,0,0
ISIC2019_0070822_mel_MASK.png,1,0,0,0
ISIC2019_0070852_mel_MASK.png,0,1,0,0
ISIC2019_0070888_mel_MASK.png,1,0,0,0
ISIC2019_0070913_mel_MASK.png,0,0,1,0
ISIC2019_0070920_mel_MASK.png,1,0,0,0
ISIC2019_0070927_mel_MASK.png,1,0,0,0
ISIC2019_0070931_mel_MASK.png,0,0,1,0
ISIC2019_0070933_mel_MASK.png,0,0,1,0
ISIC2019_0070959_mel_MASK.png,0,0,1,0
ISIC2019_0070973_mel_MASK.png,0,1,0,0
ISIC2019_0070974_mel_MASK.png,0,0,1,0
ISIC2019_0070991_mel_MASK.png,1,0,0,0
ISIC2019_0070992_mel_MASK.png,1,0,0,0
ISIC2019_0071000_mel_MASK.png,1,0,0,0
ISIC2019_0071012_mel_MASK.png,1,0,0,0
ISIC2019_0071017_mel_MASK.png,1,0,0,0
ISIC2019_0071043_mel_MASK.png,0,1,0,0
ISIC2019_0071045_mel_MASK.png,1,0,0,0
ISIC2019_0071050_mel_MASK.png,1,0,0,0
ISIC2019_0071133_mel_MASK.png,1,0,0,0
ISIC2019_0071138_mel_MASK.png,0,0,1,0
ISIC2019_0071169_mel_MASK.png,1,0,0,0
ISIC2019_0071176_mel_MASK.png,0,1,0,0
ISIC2019_0071179_mel_MASK.png,1,0,0,0
ISIC2019_0071192_mel_MASK.png,0,0,1,0
ISIC2019_0071193_mel_MASK.png,1,0,0,0
ISIC2019_0071196_mel_MASK.png,0,0,1,0
